"STATE","ENROLL","NAME","YRDATA","TOTALREV","TFEDREV","TSTREV","TLOCREV","TOTALEXP","TCURINST","TCURSSVC","TCURONON","TCAPOUT"
"New York",1940,"CHENANGO VALLEY CENTRAL SCHOOL DIST",2007,27666,1009,15936,10721,28233,17367,8448,680,595
"New York",0,"SOUTH MOUNTAIN-HICKORY COMMON SCHOOL DIST",2007,526,0,61,465,344,0,8,0,0
"New York",4348,"UNION-ENDICOTT CTL SCH DIST",2007,67945,5287,33560,29098,72681,39484,21343,1703,8535
"New York",2661,"JOHNSON CITY CTL SCHOOL DIST",2007,43855,2590,23261,18004,42461,26282,12337,1245,507
"New York",2614,"MAINE ENDWELL CENTRAL SCH DIST",2007,39004,1249,22630,15125,38990,23563,13267,887,657
"New York",658,"DEPOSIT CENTRAL SCHOOL DIST",2007,13596,840,6220,6536,12978,8098,3858,341,223
"New York",1621,"WHITNEY PT CTL SCH DIST",2007,26109,1550,19564,4995,29072,15348,7324,1186,4938
"New York",4053,"VESTAL CENTRAL SCH DIST",2007,62341,1911,25649,34781,71680,38377,17329,978,14216
"New York",1851,"WINDSOR CENTRAL SCH DIST",2007,30821,2510,18350,9961,28471,16513,9651,762,705
"New York",1352,"ALLEGANY-LIMESTONE CSD",2007,20298,735,14079,5484,19058,11453,5371,502,475
"New York",428,"WEST VALLEY CENTRAL SCH DIST 4",2007,8020,303,5368,2349,7289,4351,2353,178,153
"New York",644,"ELLICOTTVILLE CENT SCH",2007,10018,258,4449,5311,9496,5367,2995,278,609
"New York",864,"FRANKLINVILLE CENTRAL SCH DIST 1",2007,16209,1390,11712,3107,14863,9458,4260,377,256
"New York",458,"HINSDALE CENTRAL SCH DIST",2007,8411,471,6534,1406,7491,4465,2434,170,183
"New York",2446,"OLEAN CITY SCH DIST",2007,34767,3827,21595,9345,33908,23240,8756,1185,171
"New York",1482,"GOWANDA CENTRAL SCH DIST",2007,25792,1550,18866,5376,26557,13186,6876,656,4694
"New York",965,"PORTVILLE CENTRAL SCH DIST",2007,14720,705,10900,3115,13182,7691,4314,337,389
"New York",998,"RANDOLPH CENTRAL SCHOOL DIST",2007,17048,1450,11123,4475,16026,9453,4881,405,597
"New York",1464,"SALAMANCA CITY SCH DIST",2007,33513,3012,26318,4183,44327,13628,6812,980,21323
"New York",2728,"YORKSHIRE-PIONEER CTL SCH DIST",2007,43172,2596,30095,10481,42548,25590,13416,1725,1522
"New York",1061,"CATTARAUGUS-LITTLE VALLEY CONSOLIDATED SCHOOL DISTRICT",2007,18398,983,13635,3780,17980,10519,5783,363,1081
"New York",4800,"AUBURN CITY SCH DIST",2007,65074,4875,37954,22245,63162,40010,17361,1451,2140
"New York",967,"WEEDSPORT CENTRAL SCH",2007,15941,626,9871,5444,14839,8098,4464,408,756
"New York",1132,"CATO-MERIDIAN CENTRAL SCH DIST",2007,17401,895,12334,4172,16211,9176,4693,563,796
"New York",1186,"PORT BYRON CTL SCH DIST",2007,16579,773,11787,4019,15643,9599,4435,615,469
"New York",1068,"MORAVIA CENTRAL SCH",2007,17215,956,10968,5291,16592,10334,4962,435,494
"New York",908,"SOUTHERN CAYUGA CENTRAL SCH DIST",2007,15358,501,9276,5581,15223,8850,4812,320,583
"New York",1010,"UNION SPRINGS CENTRL SCHOOL DIST",2007,18083,542,11412,6129,16246,9245,5101,349,833
"New York",1657,"SOUTHWESTERN CENTRAL SCH DIST-JAMESTOWN",2007,23349,774,12640,9935,22971,12381,6768,525,1812
"New York",907,"FREWSBURG CENTRAL SCHOOL DIST",2007,13329,462,9462,3405,12375,6774,3797,363,977
"New York",1277,"CASSADAGA VAL CTL SCHOOL DIST",2007,17435,1040,12847,3548,17943,11313,5108,546,634
"New York",901,"CHAUTAUQUA LAKE CENTRAL SCHOOL DIST",2007,18182,535,6684,10963,17635,9103,5175,568,1620
"New York",705,"PINE VALLEY CENTRAL SCH DIST-SO. DAYTON",2007,13331,1413,9232,2686,12534,6810,4270,469,559
"New York",470,"CLYMER CENTRAL SCH DIST",2007,9346,396,5532,3418,8639,4949,2540,235,307
"New York",2134,"DUNKIRK CITY SCH DIST",2007,39794,6630,21311,11853,37413,26802,8888,856,208
"New York",840,"BEMUS PT CENTRAL SCHOOL DIST",2007,11741,423,5500,5818,10800,6325,3458,249,401
"New York",1391,"FALCONER CENTRAL SCHOOL DIST",2007,18447,923,11708,5816,16788,9782,4917,467,916
"New York",1768,"FREDONIA CTL SCH DIST",2007,27050,1486,14899,10665,25408,15682,7407,718,295
"New York",599,"FORESTVILLE CENTRAL SCH",2007,9011,519,5929,2563,8129,4925,2715,249,170
"New York",1149,"SILVER CREEK CENTRAL SCH DIST",2007,20292,1136,14038,5118,17003,10502,5341,402,418
"New York",692,"PANAMA CENTRAL SCH DIST",2007,11698,900,8133,2665,10859,6859,2990,221,231
"New York",4951,"JAMESTOWN CITY SCH DIST",2007,73779,9455,49660,14664,80379,46179,16421,3802,10063
"New York",675,"BROCTON CENTRAL SCHOOL DIST",2007,13569,632,10218,2719,12731,7915,3470,328,198
"New York",391,"RIPLEY CENTRAL SCH DIST",2007,8338,401,6214,1723,7571,4223,2383,223,326
"New York",521,"SHERMAN CENTRAL SCH DIST",2007,7958,579,5470,1909,7507,4736,2172,249,227
"New York",824,"WESTFIELD CTL SCH DIST",2007,14093,432,8866,4795,12334,8271,3336,329,189
"New York",7286,"ELMIRA CITY SCH DIST",2007,109223,9809,73636,25778,112803,62318,33059,3753,9813
"New York",1087,"ELMIRA HGTS CENTRAL SCH",2007,18627,1204,11498,5925,16319,10676,4323,431,401
"New York",4254,"HORSEHEADS CTL SCH DIST",2007,62173,2246,32084,27843,59362,34106,21738,1345,1211
"New York",672,"AFTON CENTRAL SCH DIST",2007,14274,893,10082,3299,11995,7078,3779,493,122
"New York",999,"BAINBRIDGE GUILFORD CTL SCHOOL DIST",2007,15239,694,10391,4154,14733,8879,4541,471,382
"New York",1300,"GREENE CENTRAL SCH DIST",2007,20145,1119,13658,5368,19495,11759,5617,656,831
"New York",1040,"UNADILLA VALLEY CENTRAL SCHOOL DIST",2007,18865,1495,13876,3494,16440,8911,5608,717,66
"New York",2222,"NORWICH CITY SCH DIST",2007,32344,2737,20669,8938,31409,17975,9477,949,2150
"New York",418,"GEORGETOWN-SOUTH OTSELIC CENTRAL SCH DIST",2007,8504,793,5230,2481,8035,4813,2632,269,213
"New York",972,"OXFORD ACADEMY CTL SCH DIST",2007,16763,1129,11741,3893,16386,9176,4510,501,1438
"New York",1644,"SHERBURNE-EARVLVILLE CENTRAL SCH DIST 1",2007,25965,1688,18570,5707,28397,14648,7845,910,4343
"New York",1307,"AUSABLE VALLEY CENTRAL SCHOOL DIST",2007,24700,1489,14496,8715,30380,14993,6881,556,7366
"New York",2159,"BEEKMANTOWN CENTRAL SCH",2007,35287,1721,17909,15657,32316,19849,9648,882,819
"New York",1619,"NORTHEASTERN CLINTON CENTRAL SCHOOL DIST",2007,25739,1293,15131,9315,24178,15634,6205,596,1315
"New York",569,"CHAZY UNION FREE SCH DIST",2007,8718,280,4593,3845,7881,4819,2393,206,169
"New York",1025,"NORTHERN ADIRONDACK CENTRAL SCHOOL DIST",2007,16838,975,12260,3603,16697,10446,5134,438,433
"New York",2189,"PERU CENTRAL SCH DIST",2007,38030,2091,24219,11720,34812,22393,9641,674,610
"New York",1972,"PLATTSBURG CITY SCH DIST",2007,35606,1796,18338,15472,34958,22705,8718,837,1778
"New York",1820,"SARANAC CTL SCH DIST",2007,28716,1682,17947,9087,26571,17438,7476,849,459
"New York",688,"GERMANTOWN CENTRAL SCH",2007,12648,348,5803,6497,12269,7821,3636,244,140
"New York",1391,"CHATHAM CENTRAL SCH DIST",2007,24901,747,8017,16137,23121,12426,8149,530,1404
"New York",1694,"TACONIC HILLS CENTRAL SCHOOL DISTRICT",2007,32038,1348,12351,18339,30272,16719,9916,1024,644
"New York",2091,"HUDSON CITY SCH DIST",2007,37984,4092,18305,15587,36672,24674,10498,1034,57
"New York",2156,"KINDERHOOK CENTRAL SCH DIST",2007,32338,865,16080,15393,29731,18151,9735,754,455
"New York",573,"NEW LEBANON CTL SCH DIST",2007,12286,451,4328,7507,11538,6709,3901,198,170
"New York",664,"CINCINNATUS CENTRAL SCH",2007,11478,749,8029,2700,12377,7095,3377,471,1356
"New York",579,"MC GRAW CTL SCH DIST",2007,9354,793,6477,2084,9110,5792,2684,279,106
"New York",2798,"CORTLAND CITY SCH DIST",2007,38623,2994,23672,11957,38370,23730,11607,1690,655
"New York",2226,"HOMER CENTRAL SCH DIST",2007,34490,1426,20977,12087,32380,19750,9792,722,961
"New York",929,"MARATHON CENTRAL SCHOOL DISTRICT",2007,13784,939,9648,3197,14174,7736,3071,424,2640
"New York",139,"ANDES CENTRAL SCH DIST",2007,3458,222,922,2314,3255,1851,1215,96,86
"New York",346,"DOWNSVILLE CENTRAL SCHOOL DIST",2007,8760,338,1694,6728,7587,4373,2786,207,176
"New York",422,"CHARLOTTE VALLEY CTL SCH",2007,8119,1014,4766,2339,7084,4369,1966,228,125
"New York",907,"DELHI CENTRAL SCH DIST",2007,17976,751,9723,7502,16442,8850,5508,644,752
"New York",289,"FRANKLIN CENTRAL SCH DIST",2007,5526,298,3317,1911,6444,3010,2095,144,1162
"New York",463,"HANCOCK CENTRAL SCH DIST",2007,9799,321,5691,3787,9605,5222,3058,306,939
"New York",495,"MARGARETVILLE CENTRAL SCH DIST",2007,9890,526,3459,5905,9168,5456,2342,295,419
"New York",334,"ROXBURY CENTRAL SCHOOL DIST",2007,9204,359,3767,5078,8188,5191,2362,192,118
"New York",1170,"SIDNEY CENTRAL SCH DIST",2007,21901,921,14990,5990,20359,12035,6021,513,338
"New York",445,"STAMFORD CENTRAL SCH DIST",2007,8853,676,5048,3129,8273,5329,2062,502,139
"New York",338,"SOUTH KORTRIGHT CENTRAL SCHOOL DIST",2007,8269,391,4409,3469,7611,4438,2320,257,364
"New York",1142,"WALTON CENTRAL SCH DIST",2007,19920,1443,11488,6989,17893,9621,6793,511,409
"New York",10321,"ARLINGTON CENTRAL SCH DIST",2007,149866,3224,51471,95171,149285,90931,46231,3702,4552
"New York",3484,"BEACON CITY SCH DIST",2007,53753,2527,26541,24685,49328,28996,13457,1663,2418
"New York",1697,"DOVER U F SCH DIST",2007,26636,905,12219,13512,24217,14288,8056,971,264
"New York",4464,"HYDE PARK CENTRAL SCH DIST",2007,74651,2665,29203,42783,72643,42405,20995,1304,6794
"New York",883,"NORTHEAST CENTRAL SCH DIST",2007,18749,580,7482,10687,17883,10668,5827,345,304
"New York",1428,"PAWLING CENTRAL SCH DIST",2007,29639,365,7013,22261,28994,17277,9841,433,588
"New York",1280,"PINE PLAINS CENTRAL SCH",2007,23062,738,8477,13847,22626,14025,7503,558,454
"New York",4660,"POUGHKEEPSIE CITY SCH",2007,79087,6290,52073,20724,78291,53961,18494,2851,437
"New York",1801,"SPACKENKILL UNION FREE SCH DIST",2007,32358,525,8002,23831,31684,19260,10595,721,704
"New York",2318,"RED HOOK CENTRAL SCH DIST",2007,39131,959,17205,20967,37479,24500,10217,586,1136
"New York",1248,"RHINEBECK CENTRAL SCH",2007,24621,567,5183,18871,29319,13363,7589,367,6848
"New York",12504,"WAPPINGER CENTRAL SCH DIST",2007,162211,4138,54268,103805,161382,97020,55689,3785,3675
"New York",1193,"MILLBROOK CENTRAL SCH DIST",2007,24004,504,3864,19636,27415,13194,7544,385,5316
"New York",1905,"ALDEN CENTRAL SCH DIST",2007,29087,1039,16585,11463,27090,15652,9307,1124,193
"New York",10702,"WILLIAMSVILLE CENTRAL SCH",2007,151652,4567,45078,102007,133799,82484,42593,2912,1517
"New York",3766,"SWEET HOME CENTRAL SCH DIST",2007,62646,2617,24756,35273,69972,33262,17520,1827,15301
"New York",2460,"CHEEKTOWAGA CENTRAL SCH DIST",2007,35841,1432,14103,20306,33155,18785,11711,841,746
"New York",2336,"CHEEKTOWAGA-MARYVALE UNION FREE SCH DIST",2007,34827,1492,17688,15647,33514,20158,10282,691,1175
"New York",1502,"CLEVELAND HILLS U F SCH DIST",2007,24584,1050,14322,9212,23906,14086,6420,635,1660
"New York",5171,"CLARENCE CENTRAL SCHOOL DISTRICT",2007,65698,1524,23086,41088,84892,37916,16674,1619,25524
"New York",2215,"SPRINGVILLE-GRIFFITH INST CENTRAL SCH DIST",2007,33754,1302,18126,14326,31171,18107,10730,537,928
"New York",2230,"DEPEW UNION FREE SCH DIST",2007,35922,1220,19376,15326,33223,19384,11589,952,844
"New York",2035,"EAST AURORA UNION FREE SCHOOL DIST",2007,26152,709,8907,16536,24868,15031,8072,447,776
"New York",1802,"EDEN CENTRAL SCH DIST",2007,22722,640,11693,10389,25652,12244,7233,472,5295
"New York",2854,"IROQUOIS CENTRAL SCH DIST",2007,37224,974,16043,20207,34540,20246,12156,668,899
"New York",3036,"EVANS BRANT CENTRAL SCH DIST",2007,50750,1880,33116,15754,48200,27568,15223,1294,2701
"New York",3210,"GRAND ISLAND CENTRAL SCH",2007,47331,1330,19678,26323,42494,26291,13094,1451,856
"New York",5498,"FRONTIER CENTRAL SCH DIST",2007,66263,2548,31575,32140,63795,39920,19212,2238,1632
"New York",4097,"HAMBURG CENTRAL SCH DIST",2007,49346,1598,23815,23933,50671,32046,15434,1320,1065
"New York",1197,"HOLLAND CENTRAL SCH DIST",2007,19186,602,10792,7792,18789,9712,5538,416,2333
"New York",8701,"KENMORE-TONAWANDA UF SCHOOL DIST",2007,131882,5140,60333,66409,130145,78269,38341,3774,6775
"New York",2052,"LACKAWANNA CITY SCH DIST",2007,38950,4430,25249,9271,38394,25645,9793,1638,204
"New York",6247,"LANCASTER CENTRAL SCH",2007,75634,2924,31246,41464,69941,38491,25547,1851,1938
"New York",1676,"AKRON CENTRAL SCH DIST",2007,25031,1049,16077,7905,22785,13094,7074,639,354
"New York",710,"NORTH COLLINS CENTRAL SCHOOL DISTRICT",2007,13297,431,7527,5339,11459,6608,3781,212,425
"New York",5152,"ORCHARD PARK CENTRAL SCH",2007,71499,1661,26637,43201,72855,44294,20233,1047,5881
"New York",1644,"CHEEKTOWAGA-SLOAN UNION FREE SCH DIST",2007,27299,1050,15203,11046,35649,15770,7028,655,11184
"New York",2158,"TONAWANDA CITY SCH DIST",2007,30401,1160,19716,9525,28392,17275,9045,950,104
"New York",7589,"WEST SENECA CTL SCHOOL DIST",2007,99010,3341,50712,44957,106907,54151,31920,2499,15137
"New York",3071,"AMHERST CENTRAL SCHOOL DIST",2007,41375,1797,14307,25271,39882,23191,13210,1350,424
"New York",284,"CROWN POINT CENTRAL SCH",2007,6126,556,4426,1144,6174,4077,1657,254,102
"New York",356,"ELIZABETHTOWN LEWIS CENTRAL SCHOOL DIST",2007,7236,336,3932,2968,6871,3994,2217,145,144
"New York",175,"KEENE CENTRAL SCH DIST",2007,4812,115,621,4076,4364,2841,1168,93,49
"New York",133,"MINERVA CENTRAL SCH DIST",2007,4794,104,1212,3478,4131,2477,1457,118,47
"New York",770,"MORIAH CENTRAL SCH DIST",2007,12987,1023,9441,2523,12611,7819,3338,402,496
"New York",59,"NEWCOMB CENTRAL SCH DIST",2007,3484,64,686,2734,3917,1752,1519,112,412
"New York",801,"LAKE PLACID CENTRAL SCH DIST",2007,15032,694,2880,11458,14401,8765,4440,245,507
"New York",269,"SCHROON LAKE CENTRAL SCHOOL DIST",2007,5773,286,1106,4381,5524,3511,1731,145,127
"New York",954,"TICONDEROGA CENTRAL SCH DIST",2007,16828,1629,6127,9072,16796,10642,4781,491,474
"New York",257,"WESTPORT CENTRAL SCHOOL DIST",2007,5199,421,2155,2623,4750,2776,1711,103,14
"New York",356,"WILLSBORO CENTRAL SCH",2007,7474,275,2731,4468,6452,3910,1699,171,121
"New York",614,"CHATEAUGAY CENTRAL SCH",2007,9784,569,6804,2411,8897,5417,2717,250,186
"New York",1622,"SALMON RIVER CENTRAL SCH DIST",2007,31097,3165,25679,2253,29052,17987,8683,1226,766
"New York",2459,"MALONE CENTRAL SCH DIST",2007,40491,3160,27306,10025,37504,23517,10386,1269,1188
"New York",849,"BRUSHTON MOIRA CTL SCH",2007,14696,1336,11476,1884,13686,8127,3766,787,274
"New York",1536,"SARANAC LAKE CTL SCHOOL DIST",2007,25813,858,9261,15694,25774,15080,8402,478,1532
"New York",1044,"TUPPER LAKE CENTRAL SCHOOL DIST",2007,15217,836,8810,5571,14579,9356,4029,475,340
"New York",309,"ST REGIS FALLS CENTL SCH DIST",2007,7184,723,4497,1964,6748,3527,2126,565,159
"New York",1987,"BROADALBIN-PERTH CENTRAL SCHOOL",2007,25297,936,16922,7439,25951,14548,6532,674,2661
"New York",156,"WHEELERVILLE UN FREE SCH DIST",2007,3834,136,1690,2008,3232,1913,957,113,16
"New York",3323,"GLOVERSVILLE CITY SCH",2007,49066,5816,31970,11280,75555,30359,12054,1262,29064
"New York",1998,"JOHNSTOWN CITY SCH DIST",2007,27008,1598,18448,6962,26152,16426,6977,1194,1155
"New York",1115,"MAYFIELD CENTRAL SCHOOL DIST",2007,15830,772,10180,4878,14074,8733,4310,351,169
"New York",544,"NORTHVILLE CENTRAL SCH DIST",2007,9357,468,4040,4849,8406,5338,2660,172,112
"New York",410,"OPPENHEIM EPHRATAH CTL SCHOOL DIST",2007,7811,478,5329,2004,7294,4575,2154,163,221
"New York",981,"ALEXANDER CENTRAL SCH",2007,16499,460,10740,5299,14251,8613,4305,370,255
"New York",2375,"BATAVIA CITY SCH DIST",2007,40642,2495,20617,17530,49012,25588,12607,1011,8599
"New York",1193,"BRYON BERGEN CENTRAL SCH",2007,18485,786,11731,5968,17066,10367,5259,386,482
"New York",543,"ELBA CENTRAL SCH DIST",2007,9637,476,6154,3007,8196,5109,2243,184,280
"New York",1384,"LE ROY CENTRAL SCH DIST",2007,20833,796,12358,7679,19831,11492,6097,534,733
"New York",1028,"OAKFIELD-ALABAMA CTL SCH DIST",2007,14781,717,10457,3607,14776,9197,4482,386,291
"New York",870,"PAVILION CENTRAL SCHOOL DIST",2007,15314,510,10400,4404,13672,7619,4653,294,259
"New York",1274,"PEMBROOKE CTL SCH DIST",2007,18517,1124,10804,6589,16689,10463,5311,380,471
"New York",1734,"CAIRO-DURHAM CENTRAL SCH DIST",2007,23853,1142,13233,9478,22817,13692,7394,408,696
"New York",1806,"CATSKILL CTL SCH DIST",2007,33217,2391,14457,16369,37499,18457,9799,801,6883
"New York",1593,"COXSACKIE ATHENS CTL SCH DIST",2007,23378,967,9761,12650,21338,12359,7377,636,197
"New York",1422,"GREENVILLE CTL SCH DIST",2007,23660,929,11342,11389,22732,13762,6996,587,926
"New York",535,"HUNTER TANNERSVILLE CTL SCH DIST",2007,12012,565,2644,8803,10327,5884,3472,335,135
"New York",453,"WINDHAM ASHLAND JEWETT CENTRAL SCH DIST",2007,10023,390,1709,7924,9825,5379,3018,151,1178
"New York",26,"PISECO COMMON SCH DIST",2007,1018,19,31,968,986,413,386,8,92
"New York",177,"INDIAN LAKE CENTRAL SCH",2007,5190,146,724,4320,4945,3059,1488,162,196
"New York",38,"INLET COMMON SCH DIST",2007,993,24,32,937,942,360,273,0,10
"New York",86,"LAKE PLEASANT CENTRAL SCH DIST",2007,3582,68,538,2976,3387,1640,1126,115,103
"New York",70,"LONG LAKE CENTRAL SCH DIST",2007,3705,71,352,3282,3298,1849,944,121,384
"New York",0,"RAQUETTE LAKE UNION FREE SCHOOL DIST",2007,2,0,2,0,0,0,0,0,0
"New York",175,"WELLS CENTRAL SCH DIST",2007,4596,159,1024,3413,5755,2565,1377,129,1567
"New York",903,"WEST CANADA VALLEY CENTRAL SCHOOL DIST",2007,13084,626,8978,3480,12398,7365,3925,388,548
"New York",1142,"FRANKFORT SCHUYLER CENTRAL SCH DIST",2007,15487,697,10420,4370,14214,8907,4393,51,144
"New York",992,"MOHAWK CENTRAL SCH",2007,13299,1136,9590,2573,12780,8134,3530,352,307
"New York",1227,"HERKIMER CENTRAL SCHOOL DIST",2007,16790,626,11276,4888,15519,9558,4400,100,378
"New York",1767,"ILION CENTRAL SCH DIST",2007,23878,1971,18648,3259,19673,13424,4431,545,58
"New York",1188,"LITTLE FALLS CITY SCH DIST",2007,19763,1727,12457,5579,17777,11009,5206,555,127
"New York",954,"DOLGEVILLE CENTRAL SCH",2007,14799,1135,10320,3344,13437,8849,3702,360,308
"New York",759,"POLAND CENTRAL SCH DIST",2007,11760,688,5639,5433,11152,6720,3617,393,299
"New York",222,"VAN HORNESVILLE-OWEN YOUNG CNTRL SCH DIST",2007,5050,327,3517,1206,4772,2192,1753,370,166
"New York",312,"WEBB TOWN UNION FREE SCH DIST",2007,9399,244,1002,8153,7899,4416,2848,133,308
"New York",1342,"BRIDGEWATER-WEST WINFIELD CENTRAL SCH DIST",2007,19853,850,14877,4126,19685,12531,6110,77,641
"New York",2067,"SOUTH JEFFERSON CENTRAL SCH DIST",2007,24890,1581,18280,5029,24328,14895,7119,862,624
"New York",654,"ALEXANDRIA CENTRAL SCH DIST",2007,10044,507,4428,5109,10044,6270,2446,270,912
"New York",3557,"INDIAN RIVER CTL SCHOOL DIST",2007,50933,10203,37134,3596,49315,29712,16164,1508,489
"New York",1637,"GEN BROWN CENTRAL SCH",2007,18925,1035,12642,5248,17531,10989,5204,571,248
"New York",3022,"CARTHAGE CENTRAL SCHOOL DIST",2007,43828,5029,30189,8610,43653,24291,12786,1337,3402
"New York",1196,"THOUSAND ISLANDS CENTRAL SCH DIST",2007,17305,771,8535,7999,17089,10578,5433,422,412
"New York",566,"BELLEVILLE HENDERSON CENTRAL SCH",2007,8605,414,4835,3356,7388,4453,1914,685,116
"New York",482,"SACKETS HARBOR CENTRAL SCH DST",2007,7295,410,4111,2774,7051,4372,1886,175,323
"New York",351,"LYME CENTRAL SCHOOL DISTRICT",2007,6103,390,3045,2668,5613,3481,1625,169,137
"New York",568,"LAFARGEVILLE CENTRAL SCH",2007,8374,504,4857,3013,7680,4729,2446,237,145
"New York",4682,"WATERTOWN CITY SCH DIST",2007,55019,5931,33645,15443,65133,33095,15059,2755,12687
"New York",567,"COPENHAGEN CENTRAL SCH DIST",2007,8020,576,6188,1256,8082,4808,2259,281,475
"New York",411,"HARRISVILLE CENTRAL SCH DIST",2007,8096,306,5136,2654,7314,4509,2150,304,121
"New York",1463,"LOWVILLE CENTRAL SCHOOL DIST",2007,21527,1099,13660,6768,17528,10697,5208,719,345
"New York",921,"BEAVER RIVER CENTRAL SCH DIST",2007,14478,558,10041,3879,13391,8260,3894,436,280
"New York",1098,"SOUTH LEWIS CENTRAL SCH DIST 1",2007,21662,964,14566,6132,19582,11445,6559,629,260
"New York",1031,"AVON CENTRAL SCH DIST",2007,16902,641,9056,7205,16858,8341,4961,496,2186
"New York",1100,"CALEDONIA-MUMFORD CTL SCH DIST",2007,15123,368,8952,5803,17557,8575,4407,415,3587
"New York",1700,"DANSVILLE CENTRAL SCH DIST",2007,26532,1405,19387,5740,23515,14066,6940,844,358
"New York",974,"GENESEO CENTRAL SCH DIST",2007,15677,573,6954,8150,16645,8958,4366,323,1980
"New York",2034,"LIVONIA CENTRAL SCH DIST",2007,29018,993,16189,11836,27253,15784,8872,691,613
"New York",558,"MOUNT MORRIS CENTRAL SCH",2007,12652,1142,8309,3201,10437,5916,3207,232,181
"New York",907,"DALTON-NUNDA CENTRAL SCH DIST",2007,17379,1016,12726,3637,15905,9207,4888,370,408
"New York",907,"YORK CENTRAL SCH DIST",2007,14478,687,9366,4425,13037,7659,3902,662,332
"New York",268,"BROOKFIELD CENTRAL SCH DIST",2007,4761,528,3338,895,4949,2850,1741,126,131
"New York",1798,"CAZENOVIA CENTRAL SCH",2007,24483,640,10393,13450,22764,13673,7575,552,528
"New York",1623,"CANASTOTA CENTRAL SCHOOL DIST",2007,23195,1095,13896,8204,21113,13083,6219,752,517
"New York",497,"DERUYTER CENTRAL SCHOOL DIST",2007,8379,417,5218,2744,8467,5296,2579,250,223
"New York",885,"MORRISVILLE EATON CENTRAL SCHOOL DIST",2007,13898,806,9834,3258,13286,7267,4624,558,381
"New York",649,"HAMILTON CTL SCH DIST",2007,10127,582,4815,4730,10639,6547,3040,273,677
"New York",491,"MADISON CENTRAL SCH DIST",2007,8578,699,5676,2203,8163,5165,2223,291,156
